{2.117, 0.116741, 0.117063, 0.127377, 0.116457, 0.116742, 0.0000753671, 0.00252106, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.118, 0.11675, 0.117072, 0.127386, 0.116465, 0.116751, 0.0000753783, 0.00252143, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.119, 0.116758, 0.117081, 0.127396, 0.116474, 0.116759, 0.0000753894, 0.0025218, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.12, 0.116767, 0.117089, 0.127405, 0.116482, 0.116768, 0.0000754005, 0.00252217, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.121, 0.116776, 0.117098, 0.127415, 0.116491, 0.116777, 0.0000754116, 0.00252254, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.122, 0.116784, 0.117107, 0.127424, 0.1165, 0.116785, 0.0000754227, 0.00252292, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.123, 0.116793, 0.117115, 0.127433, 0.116508, 0.116794, 0.0000754339, 0.00252329, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.124, 0.116801, 0.117124, 0.127443, 0.116517, 0.116802, 0.000075445, 0.00252366, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.125, 0.11681, 0.117132, 0.127452, 0.116525, 0.116811, 0.0000754561, 0.00252403, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.126, 0.116819, 0.117141, 0.127462, 0.116534, 0.11682, 0.0000754672, 0.0025244, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.127, 0.116827, 0.11715, 0.127471, 0.116543, 0.116828, 0.0000754783, 0.00252477, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.128, 0.116836, 0.117158, 0.12748, 0.116551, 0.116837, 0.0000754894, 0.00252515, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.129, 0.116844, 0.117167, 0.12749, 0.11656, 0.116845, 0.0000755005, 0.00252552, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.13, 0.116853, 0.117176, 0.127499, 0.116568, 0.116854, 0.0000755116, 0.00252589, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.131, 0.116862, 0.117184, 0.127508, 0.116577, 0.116863, 0.0000755227, 0.00252626, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.132, 0.11687, 0.117193, 0.127518, 0.116585, 0.116871, 0.0000755338, 0.00252663, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.133, 0.116879, 0.117201, 0.127527, 0.116594, 0.11688, 0.0000755449, 0.002527, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.134, 0.116887, 0.11721, 0.127537, 0.116602, 0.116888, 0.000075556, 0.00252737, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.135, 0.116896, 0.117219, 0.127546, 0.116611, 0.116897, 0.0000755671, 0.00252774, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.136, 0.116904, 0.117227, 0.127555, 0.11662, 0.116905, 0.0000755782, 0.00252811, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
